Time,dt,Error,Omega,V,Dummy,P,I,D
5.846825672,0.048510115,0.0,-0.7116776253423182,0.5,0.0,0.0,0.0,0.0
5.8970006,0.050174928,0.0,-0.7116776253423182,0.5,0.0,0.0,0.0,0.0
5.956401394,0.059400794,0.0,-0.7116776253423182,0.5,0.0,0.0,0.0,0.0
5.997576393,0.041174999,0.0,-0.4814943388753954,0.5,0.0,0.0,0.0,0.0
6.047167046,0.049590653,0.0,-0.4814943388753954,0.5,0.0,0.0,0.0,0.0
6.096959979,0.049792933,0.0,-0.4814943388753954,0.5,0.0,0.0,0.0,0.0
6.146798581,0.049838602,0.0,-0.4814943388753954,0.5,0.0,0.0,0.0,0.0
6.202168974,0.055370393,0.0,-0.4814943388753954,0.5,0.0,0.0,0.0,0.0
6.250360308,0.048191334,0.0,-0.38585534210383216,0.5,0.0,0.0,0.0,0.0
6.297997398,0.04763709,0.0,-0.38585534210383216,0.5,0.0,0.0,0.0,0.0
6.347684842,0.049687444,0.0,-0.38585534210383216,0.5,0.0,0.0,0.0,0.0
6.403589231,0.055904389,0.0,-0.38585534210383216,0.5,0.0,0.0,0.0,0.0
6.447055682,0.043466451,0.0,-0.38585534210383216,0.5,0.0,0.0,0.0,0.0
6.4971547,0.050099018,0.0,-0.38585534210383216,0.5,0.0,0.0,0.0,0.0
6.555175815,0.058021115,0.0,-0.38585534210383216,0.5,0.0,0.0,0.0,0.0
6.596545348,0.041369533,0.0,-0.38585534210383216,0.5,0.0,0.0,0.0,0.0
6.646539238,0.04999389,0.0,-0.38585534210383216,0.5,0.0,0.0,0.0,0.0
6.698437565,0.051898327,0.0,-0.4527297412656482,0.5,0.0,0.0,0.0,0.0
6.747030343,0.048592778,0.0,-0.4527297412656482,0.5,0.0,0.0,0.0,0.0
6.798341758,0.051311415,0.0,-0.4527297412656482,0.5,0.0,0.0,0.0,0.0
6.847013013,0.048671255,0.0,-0.4527297412656482,0.5,0.0,0.0,0.0,0.0
6.896793841,0.049780828,0.0,-0.4527297412656482,0.5,0.0,0.0,0.0,0.0
